category_id,views,likes,dislikes,comments_disabled,ratings_disabled,is_weekend
24,118636,268,89,False,False,False
24,564236,3946,484,False,False,False
24,145743,8624,291,False,False,False
27,25920,3149,43,False,False,False
43,387637,2465,338,False,False,False
24,173371,9681,246,False,False,False
24,18468,27,14,False,False,False
24,130282,355,56,False,False,False
24,216377,648,86,False,False,False
22,70436,103,134,False,False,False
24,226174,1488,163,False,False,False
28,2887961,102175,2307,False,False,True
22,180486,423,296,True,False,True
24,454944,1447,145,False,False,False
24,607210,2269,428,False,False,False
24,202905,2103,363,False,False,False
23,52400,4645,78,False,False,False
25,237732,1505,144,False,False,False
25,88478,0,0,False,True,False
27,53505,2562,66,False,False,False
24,131024,526,62,False,False,False
25,2438449,3871,3961,False,False,False
24,1074547,5409,1834,False,False,False
10,4184512,156625,9576,False,False,False
24,5268027,14012,3688,False,False,True
24,818765,1524,597,False,False,False
25,2061774,5311,2432,False,False,True
24,1252844,1389,1024,False,False,False
22,758118,0,0,True,True,False
25,445893,910,380,False,False,False
22,1929857,4116,2967,True,False,True
25,421315,1540,404,False,False,False
22,481891,925,440,False,False,False
24,255608,394,446,True,False,False
24,2930478,8925,1576,False,False,False
24,1261586,9935,755,False,False,True
24,1027587,1702,626,False,False,True
24,4543101,6101,3191,False,False,False
25,1688282,2650,3386,False,False,True
25,988975,1316,679,False,False,True
25,1601069,2183,1111,True,False,False
24,4635261,18945,5295,False,False,True
24,472040,1282,326,False,False,False
24,747419,1254,731,False,False,False
24,704669,1400,587,False,False,True
24,1166084,3068,1134,False,False,True
22,2358827,7697,1606,False,False,True
1,3422834,32274,3517,False,False,False
10,1653861,31743,2846,False,False,False
24,281464,473,282,True,False,False
25,164824,619,153,False,False,False
24,566342,1547,116,False,False,False
25,1127334,2325,359,False,False,True
22,1214015,3339,1390,True,False,True
24,432655,963,273,False,False,False
24,580342,4605,536,False,False,False
10,1121906,9830,1444,False,False,False
24,524473,4151,416,False,False,False
24,375312,1098,276,False,False,False
17,1508277,41380,3393,False,False,False
25,75502,211,76,False,False,False
24,642912,1548,523,False,False,False
24,189533,11170,350,False,False,False
24,79437,248,31,False,False,False
25,220381,1060,296,False,False,False
24,393847,618,273,False,False,False
28,806548,47821,2044,False,False,False
25,211975,392,142,False,False,False
24,303747,13901,263,False,False,False
25,1215193,3653,1494,False,False,False
25,3174598,5389,5688,False,False,False
24,869194,28378,1128,False,False,False
24,2313203,10636,3692,False,False,False
10,6101350,186861,11451,False,False,False
24,481192,740,809,False,False,False
24,1531066,2730,1497,False,False,False
22,669478,1708,601,False,False,False
22,1339343,2020,520,False,False,False
24,64528,1273,1378,False,False,False
24,6326623,15900,4316,False,False,True
2,1533894,3349,994,True,False,False
22,1297171,0,0,True,True,False
24,4564568,11642,2215,False,False,False
23,163398,17563,743,False,False,False
1,5168815,38994,4893,False,False,False
10,1933869,62200,5898,False,False,False
24,1477883,1568,1201,False,False,False
24,1350674,3775,1090,False,False,False
25,703386,2323,766,False,False,False
10,392306,23287,631,False,False,False
24,549245,1060,430,False,False,False
26,395193,1259,471,False,False,False
25,304261,533,123,False,False,False
25,552080,0,0,True,True,False
23,499727,23393,750,False,False,False
24,900492,0,0,True,True,False
24,1394482,2084,835,False,False,True
22,582539,1065,563,False,False,False
25,824973,0,0,False,True,False
24,1596893,12035,983,False,False,True
24,408270,540,756,True,False,False
25,71388,260,47,False,False,False
24,2307831,2692,1493,False,False,False
24,692886,1629,471,False,False,False
25,286467,787,243,False,False,False
10,2238332,36142,3366,False,False,False
25,2081636,2909,3745,False,False,True
23,322612,7483,391,False,False,False
1,4223613,129680,3995,False,False,False
24,5329343,19953,5866,False,False,True
25,507795,4832,569,False,False,False
24,71300,116,61,False,False,False
24,331273,0,0,True,True,False
24,829197,1343,837,False,False,False
24,201125,742,53,False,False,False
24,354527,565,415,True,False,False
24,64141,9158,183,False,False,False
25,335221,1241,356,False,False,False
25,514823,1008,237,False,False,False
24,470661,2417,385,False,False,False
24,521008,4462,502,False,False,False
24,771708,1476,664,False,False,True
22,39897,2849,97,False,False,False
24,118177,207,34,False,False,False
24,191562,10194,765,False,False,False
25,238781,786,71,False,False,False
23,182493,1505,142,False,False,False
24,62241,5066,175,False,False,False
24,742386,5875,735,False,False,False
24,629494,1489,541,False,False,False
25,133973,407,39,False,False,False
10,262972,0,0,True,True,False
24,773087,1829,170,False,False,False
24,697784,4654,497,False,False,False
24,148843,290,150,True,False,False
24,1104648,1299,308,False,False,False
24,38531,213,10,False,False,False
25,326371,1225,237,False,False,False
24,123644,425,63,False,False,False
24,150512,468,56,False,False,False
23,392823,45122,968,False,False,False
22,228727,0,0,False,True,False
22,129111,222,76,False,False,False
24,1050353,1410,671,False,False,False
25,1217559,2441,394,False,False,True
24,282594,19802,781,False,False,False
24,618414,3014,849,False,False,False
1,234206,6131,829,False,False,False
25,482749,739,326,False,False,False
22,25070,150,21,True,False,False
22,1270438,3417,1464,True,False,True
23,4686547,339183,7621,False,False,False
24,243075,13244,418,False,False,False
24,252751,342,104,False,False,False
25,455408,1172,413,False,False,False
25,109994,270,128,False,False,False
24,118662,109,33,False,False,False
25,163857,293,189,False,False,False
17,1735935,44307,3575,False,False,False
24,122340,248,74,True,False,False
27,27773,1741,47,False,False,False
24,743331,4801,124,False,False,False
24,62562,127,16,False,False,False
24,696551,21468,1821,False,False,False
24,127786,2567,1745,False,False,False
24,429981,898,157,False,False,False
24,55483,0,0,True,True,False
24,428399,640,293,False,False,False
24,84423,214,19,False,False,False
10,228943,7637,567,False,False,False
10,67965,671,59,False,False,False
24,375955,15457,308,False,False,False
24,11277,20,1,False,False,False
25,798879,1602,585,True,False,True
24,321063,923,225,False,False,False
25,218121,396,148,False,False,False
24,796265,704,647,False,False,False
24,275261,305,142,False,False,False
25,225932,748,159,False,False,False
25,1215193,3653,1494,False,False,False
25,3174598,5389,5688,False,False,False
24,869194,28379,1128,False,False,False
24,2313203,10636,3692,False,False,False
10,6101350,186861,11451,False,False,False
24,481192,740,809,False,False,False
24,1531066,2730,1497,False,False,False
22,669478,1708,601,False,False,False
22,1339343,2020,520,False,False,False
24,64528,1273,1378,False,False,False
24,6326623,15900,4316,False,False,True
2,1533894,3349,994,True,False,False
22,1297171,0,0,True,True,False
24,4564568,11642,2215,False,False,False
23,163398,17563,743,False,False,False
1,5168815,38994,4893,False,False,False
10,1933869,62200,5898,False,False,False
24,1477883,1568,1201,False,False,False
24,1350674,3775,1090,False,False,False
25,703386,2323,766,False,False,False
10,392306,23288,630,False,False,False
24,549245,1060,430,False,False,False
26,395193,1259,471,False,False,False
25,304261,533,123,False,False,False
25,552080,0,0,True,True,False
23,499727,23393,750,False,False,False
24,900492,0,0,True,True,False
24,1394482,2084,835,False,False,True
22,582539,1065,563,False,False,False
25,824973,0,0,False,True,False
24,1596893,12035,983,False,False,True
24,408270,540,756,True,False,False
25,71388,260,47,False,False,False
24,2307831,2692,1493,False,False,False
24,692886,1629,471,False,False,False
25,286467,787,243,False,False,False
10,2238332,36142,3366,False,False,False
25,2081636,2909,3745,False,False,True
23,322612,7483,391,False,False,False
1,4223613,129681,3995,False,False,False
24,5329343,19953,5866,False,False,True
25,507795,4832,569,False,False,False
24,71300,116,61,False,False,False
24,331273,0,0,True,True,False
24,829197,1343,837,False,False,False
24,201125,742,53,False,False,False
24,354527,565,415,True,False,False
24,64141,9158,183,False,False,False
25,335221,1241,356,False,False,False
1,5050121,268542,32152,False,False,False
25,3426609,5994,6199,False,False,False
25,1771795,5360,2414,False,False,False
10,1651523,4071,1486,False,False,False
24,1968032,43788,1995,False,False,False
10,11732732,106609,10573,False,False,False
10,7660097,206706,12691,False,False,False
23,586140,30305,2134,False,False,False
22,324674,2853,210,False,False,False
10,443413,7261,4436,False,False,False
24,558711,827,998,False,False,False
22,807048,1956,789,False,False,False
10,1005367,39830,1215,False,False,False
24,536574,32204,1162,False,False,False
23,258667,3708,326,False,False,False
23,2062567,199005,2631,False,False,False
24,797850,5048,935,False,False,False
2,1657144,3551,1079,True,False,False
24,5015039,12524,2493,False,False,False
22,1476561,0,0,True,True,False
22,1511933,2206,655,False,False,False
1,6289543,42789,5714,False,False,False
24,197051,919,41,False,False,False
24,1608441,1669,1285,False,False,False
26,516804,1451,636,False,False,False
23,960205,67117,1422,False,False,False
23,735491,28698,978,False,False,False
24,659782,1165,540,False,False,False
24,443952,2057,402,False,False,False
1,8258921,200216,7453,False,False,False
24,183942,8642,461,False,False,False
17,499991,3834,340,False,False,False
23,442465,37746,354,False,False,False
28,435461,25526,1215,False,False,False
24,1233523,7834,1082,False,False,False
10,189928,1314,178,False,False,False
22,618082,1105,608,False,False,False
25,227782,2871,264,False,False,False
24,956612,0,0,True,True,False
24,1831397,13240,1122,False,False,True
25,854518,0,0,False,True,False
25,520938,993,536,False,False,False
24,1500767,2199,942,False,False,True
25,769692,5935,724,False,False,False
24,363603,9559,749,False,False,False
24,447461,586,841,True,False,False
24,67303,308,53,False,False,False
43,555732,3294,785,False,False,False
24,5653469,6884,3941,False,False,False
24,155265,210,119,False,False,False
10,2607943,38542,3659,False,False,False
24,446477,0,0,True,True,False
24,532229,1039,488,False,False,False
25,132509,400,126,False,False,False
24,315389,426,212,False,False,False
24,31729,151,6,False,False,False
23,397230,8197,443,False,False,False
24,518777,3948,426,False,False,False
24,189087,3035,403,False,False,False
10,794535,14934,1163,False,False,False
24,170989,631,172,False,False,False
24,213449,17772,455,False,False,False
24,252024,291,103,False,False,False
22,103749,3865,204,False,False,False
23,380932,2332,271,False,False,False
25,319107,830,275,False,False,False
25,308169,316,127,False,False,False
24,701939,1610,334,False,False,False
24,3429463,8392,1429,False,False,False
23,514929,51228,1193,False,False,False
23,81391,4310,104,False,False,False
22,297272,14841,946,False,False,False
24,164062,325,109,False,False,False
22,791832,39076,1387,False,False,False
25,443939,1477,327,False,False,False
24,840442,1638,557,False,False,False
27,31584,500,62,False,False,False
24,234269,11502,857,False,False,False
24,813138,1770,714,False,False,False
25,356901,1283,370,False,False,False
23,40850,3646,45,False,False,False
10,213274,7281,154,False,False,False
10,928101,18173,376,False,False,False
17,296663,2587,288,False,False,False
24,150789,245,49,False,False,False
24,101589,270,16,False,False,False
24,874525,6826,897,False,False,False
25,272220,855,85,False,False,False
24,172379,353,137,False,False,False
25,343734,6991,118,False,False,False
1,100682,3075,552,False,False,False
24,164925,896,181,False,False,False
1,317742,6908,978,False,False,False
25,142829,427,42,False,False,False
24,1218188,1353,343,False,False,False
27,64932,1280,180,False,False,False
24,5746096,20346,6208,False,False,True
24,1269597,1530,772,False,False,False
22,11629,1011,7,False,False,False
25,127897,322,70,False,False,False
24,1143400,2645,537,False,False,True
17,937221,5976,621,False,False,False
24,168986,528,63,False,False,False
24,81497,491,43,False,False,False
24,378168,21643,936,False,False,False
22,168369,254,106,False,False,False
22,343977,0,0,False,True,False
25,461685,1206,289,False,False,False
24,560818,880,240,False,False,False
24,56934,118,33,False,False,False
27,54396,2436,61,False,False,False
24,311688,1858,79,False,False,False
24,154621,253,33,False,False,False
25,1243059,2461,401,False,False,True
26,27595,987,59,False,False,False
25,284004,374,99,False,False,False
24,291493,2418,162,False,False,False
1,5050121,268543,32153,False,False,False
25,3426609,5994,6199,False,False,False
25,1771795,5360,2414,False,False,False
10,1651523,4071,1486,False,False,False
24,1968032,43788,1995,False,False,False
10,11732732,106609,10573,False,False,False
10,7660097,206706,12691,False,False,False
23,586140,30306,2134,False,False,False
22,324674,2853,210,False,False,False
10,443413,7261,4436,False,False,False
24,558711,827,998,False,False,False
22,807048,1956,789,False,False,False
10,1005367,39830,1215,False,False,False
24,536574,32206,1162,False,False,False
23,258667,3708,326,False,False,False
23,2062567,199005,2631,False,False,False
24,797850,5048,935,False,False,False
2,1657144,3551,1079,True,False,False
24,5015039,12524,2493,False,False,False
22,1476561,0,0,True,True,False
22,1511933,2206,655,False,False,False
1,6289543,42789,5714,False,False,False
24,197051,919,41,False,False,False
